stage,protocol_version,dataset,dataset_version,kir,seed,representation,distance,boundary,radius_method,threshold,radius_lambda,paper_default_lambda,k_label,k_gate,source_k,alias_of,known_only_selected_lambda,known_only_selection_constraint_met,calibration_false_reject_rate,calibration_selected_false_reject_rate,calibration_known_count,test_count,oos_precision,oos_recall,oos_f1,id_recall,oos_rejection,auroc,aupr_oos,fpr95,false_accept_rate,false_reject_rate,known_recall,f1_all,f1_k,f1_u,accuracy,known_macro_f1,effective_cluster_count,minimum_cluster_size,e2_lambda1_max_abs_delta,e2_lambda1_prediction_mismatch,selection_data,test_used_for_selection,run_id
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.5,0.5,k_2,2,2,,2.0,False,0.17866666666666667,0.118,1500,5700,0.8786703601108034,0.9194202898550725,0.8985835694050992,0.8053333333333333,0.9194202898550725,0.9311027375201288,0.943090273430561,0.25066666666666665,0.08057971014492754,0.19466666666666665,0.8053333333333333,0.8005762214235602,0.7992694567838063,0.8985835694050992,0.8571929824561404,0.8409019296751974,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_2__lambda_1.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,2.0,0.5,k_2,2,2,,2.0,False,0.118,0.118,1500,5700,0.914561895852822,0.8501449275362318,0.8811777076761304,0.8782222222222222,0.8501449275362318,0.9301064090177134,0.9422959203882095,0.2648888888888889,0.1498550724637681,0.12177777777777778,0.8782222222222222,0.7981148520736574,0.7970073473322911,0.8811777076761304,0.8368421052631579,0.8675244668172231,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__k_2__lambda_2.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.634,0.118,1500,5700,0.7041152263374486,0.9918840579710145,0.8235860409145608,0.3608888888888889,0.9918840579710145,0.914996843800322,0.9285004176338759,0.3164444444444444,0.008115942028985508,0.6391111111111111,0.3608888888888889,0.502443574382658,0.49816167482889917,0.8235860409145608,0.7401754385964913,0.5021810519478418,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__paper_default_k__lambda_0.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.25,0.5,paper_default_k,2,2,k_2,2.0,False,0.5486666666666666,0.118,1500,5700,0.7302575107296138,0.9863768115942029,0.8392108508014796,0.44133333333333336,0.9863768115942029,0.9232743317230274,0.9370272038163232,0.2911111111111111,0.013623188405797102,0.5586666666666666,0.44133333333333336,0.573437436922271,0.5698937914038815,0.8392108508014796,0.7668421052631579,0.5769846563039063,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__paper_default_k__lambda_0.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.5,0.5,paper_default_k,2,2,k_2,2.0,False,0.454,0.118,1500,5700,0.7593883516977737,0.9788405797101449,0.855261491705711,0.5244444444444445,0.9788405797101449,0.927779194847021,0.9408381140960251,0.2728888888888889,0.021159420289855072,0.47555555555555556,0.5244444444444445,0.6408546729176541,0.6379959153338133,0.855261491705711,0.7928070175438596,0.6490543944212274,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__paper_default_k__lambda_0.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.75,0.5,paper_default_k,2,2,k_2,2.0,False,0.3893333333333333,0.118,1500,5700,0.791016548463357,0.9698550724637681,0.8713541666666667,0.6071111111111112,0.9698550724637681,0.930013268921095,0.9425241465533973,0.26355555555555554,0.030144927536231884,0.3928888888888889,0.6071111111111112,0.7052850553980753,0.7030708005811607,0.8713541666666667,0.8185964912280702,0.7192985386571661,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__paper_default_k__lambda_0.75
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.31266666666666665,0.118,1500,5700,0.8256972111553785,0.9611594202898551,0.8882935976426467,0.6888888888888889,0.9611594202898551,0.9310133333333332,0.9431765906893477,0.25466666666666665,0.03884057971014493,0.3111111111111111,0.6888888888888889,0.7563232189834876,0.7545636139346988,0.8882935976426467,0.842280701754386,0.7752069204452169,150,13,0.0,0,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__paper_default_k__lambda_1.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.25,0.5,paper_default_k,2,2,k_2,2.0,False,0.238,0.118,1500,5700,0.8571428571428571,0.9460869565217391,0.8994213281895839,0.7582222222222222,0.9460869565217391,0.9312845088566828,0.9433101170724795,0.25466666666666665,0.05391304347826087,0.24177777777777779,0.7582222222222222,0.7903148321995436,0.7888600789196764,0.8994213281895839,0.8575438596491228,0.8172703652349039,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__paper_default_k__lambda_1.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.5,0.5,paper_default_k,2,2,k_2,2.0,False,0.17866666666666667,0.118,1500,5700,0.8786703601108034,0.9194202898550725,0.8985835694050992,0.8053333333333333,0.9194202898550725,0.9311027375201288,0.943090273430561,0.25066666666666665,0.08057971014492754,0.19466666666666665,0.8053333333333333,0.8005762214235602,0.7992694567838063,0.8985835694050992,0.8571929824561404,0.8409019296751974,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__paper_default_k__lambda_1.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,42,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,2.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.118,0.118,1500,5700,0.914561895852822,0.8501449275362318,0.8811777076761304,0.8782222222222222,0.8501449275362318,0.9301064090177134,0.9422959203882095,0.2648888888888889,0.1498550724637681,0.12177777777777778,0.8782222222222222,0.7981148520736574,0.7970073473322911,0.8811777076761304,0.8368421052631579,0.8675244668172231,150,13,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_42__paper_default_k__lambda_2.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.0,0.5,k_1,1,1,,2.0,False,0.5673333333333334,0.08333333333333333,1500,5700,0.7369104283859801,0.9872463768115942,0.8439048562933598,0.4595555555555556,0.9872463768115942,0.9027751368760064,0.9140078673654032,0.30666666666666664,0.012753623188405797,0.5404444444444444,0.4595555555555556,0.6003819385331651,0.5971349662963625,0.8439048562933598,0.7759649122807017,0.6032849150354689,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_1__lambda_0.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.25,0.5,k_1,1,1,,2.0,False,0.4706666666666667,0.08333333333333333,1500,5700,0.7672198226869743,0.9782608695652174,0.8599821633329087,0.5448888888888889,0.9782608695652174,0.913164186795491,0.9248281367091222,0.29155555555555557,0.021739130434782608,0.45511111111111113,0.5448888888888889,0.6695285400485309,0.6669891584047393,0.8599821633329087,0.8029824561403509,0.6779015059883022,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_1__lambda_0.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.5,0.5,k_1,1,1,,2.0,False,0.38,0.08333333333333333,1500,5700,0.7968488899498687,0.967536231884058,0.873936379107213,0.6217777777777778,0.967536231884058,0.9196297584541063,0.9305426064196409,0.2831111111111111,0.03246376811594203,0.37822222222222224,0.6217777777777778,0.7194680827911757,0.7174085055069619,0.873936379107213,0.8243859649122807,0.7335806589927486,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_1__lambda_0.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.75,0.5,k_1,1,1,,2.0,False,0.288,0.08333333333333333,1500,5700,0.8317780580075662,0.9559420289855073,0.8895482130815914,0.7035555555555555,0.9559420289855073,0.9235180676328502,0.9336364208154785,0.2777777777777778,0.044057971014492756,0.29644444444444445,0.7035555555555555,0.7674415032206704,0.7658134137558581,0.8895482130815914,0.8464912280701754,0.7882425190075486,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_1__lambda_0.75
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.0,0.5,k_1,1,1,,2.0,False,0.21666666666666667,0.08333333333333333,1500,5700,0.8627975394490506,0.9350724637681159,0.8974822645708722,0.772,0.9350724637681159,0.9257504669887279,0.9352960524514863,0.26711111111111113,0.06492753623188406,0.228,0.772,0.7982108870039204,0.796887268636361,0.8974822645708722,0.8587719298245614,0.8303711940421588,75,100,0.0,0,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_1__lambda_1.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.25,0.5,k_1,1,1,,2.0,False,0.15866666666666668,0.08333333333333333,1500,5700,0.891316685584563,0.9104347826086957,0.9007743045597936,0.8297777777777777,0.9104347826086957,0.9269034460547505,0.9361245059306357,0.2702222222222222,0.08956521739130435,0.17022222222222222,0.8297777777777777,0.8152817252036232,0.8141418241455409,0.9007743045597936,0.8631578947368421,0.8597051721775031,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_1__lambda_1.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.5,0.5,k_1,1,1,,2.0,False,0.11866666666666667,0.08333333333333333,1500,5700,0.9123229888520639,0.8776811594202899,0.8946668636430788,0.8706666666666667,0.8776811594202899,0.9274716908212561,0.9365256235354225,0.2786666666666667,0.12231884057971014,0.12933333333333333,0.8706666666666667,0.8188377726948822,0.8178267181489062,0.8946668636430788,0.8568421052631578,0.8785191392229448,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_1__lambda_1.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,2.0,0.5,k_1,1,1,,2.0,False,0.08333333333333333,0.08333333333333333,1500,5700,0.9350828729281768,0.784927536231884,0.8534509927513394,0.9164444444444444,0.784927536231884,0.9275015780998388,0.9365079517825943,0.2911111111111111,0.21507246376811595,0.08355555555555555,0.9164444444444444,0.8008713588990974,0.8001702971144008,0.8534509927513394,0.8124561403508772,0.8898471137883274,75,100,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_1__lambda_2.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.0,0.5,k_2,2,2,,2.0,False,0.6113333333333333,0.10666666666666667,1500,5700,0.7134772584363865,0.9866666666666667,0.8281230993796375,0.3924444444444445,0.9866666666666667,0.8929638647342996,0.9087573638552305,0.35155555555555557,0.013333333333333334,0.6075555555555555,0.3924444444444445,0.5380754962329478,0.5342081948576586,0.8281230993796375,0.7503508771929824,0.538660473658302,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_2__lambda_0.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.25,0.5,k_2,2,2,,2.0,False,0.5186666666666667,0.10666666666666667,1500,5700,0.7468019408910455,0.9814492753623189,0.8481963927855711,0.48977777777777776,0.9814492753623189,0.9048403220611917,0.9200503085168378,0.32711111111111113,0.01855072463768116,0.5102222222222222,0.48977777777777776,0.6218386250157343,0.6188205214454697,0.8481963927855711,0.7836842105263158,0.6269885260367785,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_2__lambda_0.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.5,0.5,k_2,2,2,,2.0,False,0.4246666666666667,0.10666666666666667,1500,5700,0.7748100391434493,0.9753623188405797,0.8635955344539972,0.5653333333333334,0.9753623188405797,0.9125493075684379,0.9259549854188054,0.30044444444444446,0.02463768115942029,0.43466666666666665,0.5653333333333334,0.6807957084012757,0.6783583773872394,0.8635955344539972,0.8085964912280702,0.6903561494453122,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_2__lambda_0.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.75,0.5,k_2,2,2,,2.0,False,0.3486666666666667,0.10666666666666667,1500,5700,0.8078507390356191,0.9663768115942029,0.880031674805332,0.6475555555555556,0.9663768115942029,0.9175757809983898,0.9292514336693454,0.27155555555555555,0.0336231884057971,0.35244444444444445,0.6475555555555556,0.7417637237239639,0.739920151042879,0.880031674805332,0.834561403508772,0.7572325075188823,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_2__lambda_0.75
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.0,0.5,k_2,2,2,,2.0,False,0.274,0.10666666666666667,1500,5700,0.8394086158552129,0.9544927536231884,0.8932591889325919,0.72,0.9544927536231884,0.9207527214170692,0.9310813053278214,0.26355555555555554,0.0455072463768116,0.28,0.72,0.7805375922902806,0.7790346376683832,0.8932591889325919,0.8528070175438597,0.8024099240923519,150,10,0.0,0,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_2__lambda_1.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.25,0.5,k_2,2,2,,2.0,False,0.20733333333333334,0.10666666666666667,1500,5700,0.867761917586857,0.9339130434782609,0.8996230629624459,0.7817777777777778,0.9339130434782609,0.9227949758454106,0.9321121223938129,0.25555555555555554,0.06608695652173913,0.21822222222222223,0.7817777777777778,0.8031513037798208,0.8018650136573857,0.8996230629624459,0.8610526315789474,0.8360369974208867,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_2__lambda_1.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.5,0.5,k_2,2,2,,2.0,False,0.164,0.10666666666666667,1500,5700,0.8882888004548039,0.9057971014492754,0.8969575200918485,0.8253333333333334,0.9057971014492754,0.9240811594202898,0.9326686947111839,0.24177777777777779,0.09420289855072464,0.17466666666666666,0.8253333333333334,0.8108603579728306,0.8097123958112438,0.8969575200918485,0.8575438596491228,0.8552160388505232,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_2__lambda_1.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,2.0,0.5,k_2,2,2,,2.0,False,0.10666666666666667,0.10666666666666667,1500,5700,0.9143780290791599,0.8202898550724638,0.8647822765469825,0.8822222222222222,0.8202898550724638,0.9252436714975845,0.9329025922906561,0.24133333333333334,0.17971014492753623,0.11777777777777777,0.8822222222222222,0.800086826422981,0.7992242204213276,0.8647822765469825,0.8201754385964912,0.8695520344131772,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__k_2__lambda_2.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.6113333333333333,0.10666666666666667,1500,5700,0.7134772584363865,0.9866666666666667,0.8281230993796375,0.3924444444444445,0.9866666666666667,0.8929638647342996,0.9087573638552305,0.35155555555555557,0.013333333333333334,0.6075555555555555,0.3924444444444445,0.5380754962329478,0.5342081948576586,0.8281230993796375,0.7503508771929824,0.538660473658302,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__paper_default_k__lambda_0.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.25,0.5,paper_default_k,2,2,k_2,2.0,False,0.5186666666666667,0.10666666666666667,1500,5700,0.7468019408910455,0.9814492753623189,0.8481963927855711,0.48977777777777776,0.9814492753623189,0.9048403220611917,0.9200503085168378,0.32711111111111113,0.01855072463768116,0.5102222222222222,0.48977777777777776,0.6218386250157343,0.6188205214454697,0.8481963927855711,0.7836842105263158,0.6269885260367785,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__paper_default_k__lambda_0.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.5,0.5,paper_default_k,2,2,k_2,2.0,False,0.4246666666666667,0.10666666666666667,1500,5700,0.7748100391434493,0.9753623188405797,0.8635955344539972,0.5653333333333334,0.9753623188405797,0.9125493075684379,0.9259549854188054,0.30044444444444446,0.02463768115942029,0.43466666666666665,0.5653333333333334,0.6807957084012757,0.6783583773872394,0.8635955344539972,0.8085964912280702,0.6903561494453122,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__paper_default_k__lambda_0.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.75,0.5,paper_default_k,2,2,k_2,2.0,False,0.3486666666666667,0.10666666666666667,1500,5700,0.8078507390356191,0.9663768115942029,0.880031674805332,0.6475555555555556,0.9663768115942029,0.9175757809983898,0.9292514336693454,0.27155555555555555,0.0336231884057971,0.35244444444444445,0.6475555555555556,0.7417637237239639,0.739920151042879,0.880031674805332,0.834561403508772,0.7572325075188823,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__paper_default_k__lambda_0.75
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.274,0.10666666666666667,1500,5700,0.8394086158552129,0.9544927536231884,0.8932591889325919,0.72,0.9544927536231884,0.9207527214170692,0.9310813053278214,0.26355555555555554,0.0455072463768116,0.28,0.72,0.7805375922902806,0.7790346376683832,0.8932591889325919,0.8528070175438597,0.8024099240923519,150,10,0.0,0,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__paper_default_k__lambda_1.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.25,0.5,paper_default_k,2,2,k_2,2.0,False,0.20733333333333334,0.10666666666666667,1500,5700,0.867761917586857,0.9339130434782609,0.8996230629624459,0.7817777777777778,0.9339130434782609,0.9227949758454106,0.9321121223938129,0.25555555555555554,0.06608695652173913,0.21822222222222223,0.7817777777777778,0.8031513037798208,0.8018650136573857,0.8996230629624459,0.8610526315789474,0.8360369974208867,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__paper_default_k__lambda_1.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,1.5,0.5,paper_default_k,2,2,k_2,2.0,False,0.164,0.10666666666666667,1500,5700,0.8882888004548039,0.9057971014492754,0.8969575200918485,0.8253333333333334,0.9057971014492754,0.9240811594202898,0.9326686947111839,0.24177777777777779,0.09420289855072464,0.17466666666666666,0.8253333333333334,0.8108603579728306,0.8097123958112438,0.8969575200918485,0.8575438596491228,0.8552160388505232,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__paper_default_k__lambda_1.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,clinc150,protocol_v2_textoir_v1,0.5,87,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,2.0,0.5,paper_default_k,2,2,k_2,2.0,False,0.10666666666666667,0.10666666666666667,1500,5700,0.9143780290791599,0.8202898550724638,0.8647822765469825,0.8822222222222222,0.8202898550724638,0.9252436714975845,0.9329025922906561,0.24133333333333334,0.17971014492753623,0.11777777777777777,0.8822222222222222,0.800086826422981,0.7992242204213276,0.8647822765469825,0.8201754385964912,0.8695520344131772,150,10,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__clinc150__kir_0.50__seed_87__paper_default_k__lambda_2.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,banking77,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.0,1.0,k_1,1,1,,2.0,True,0.46963562753036436,0.0465587044534413,494,3080,0.6802939825447865,0.9493589743589743,0.7926143965747926,0.5421052631578948,0.9493589743589743,0.8635058198380566,0.8421185626456482,0.45789473684210524,0.05064102564102564,0.45789473684210524,0.5421052631578948,0.6632299415832871,0.6598250875045633,0.7926143965747926,0.7412337662337662,0.6803861183357667,38,77,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__banking77__kir_0.50__seed_13__k_1__lambda_0.00
lambda_leakage_audit_v1,protocol_v2_textoir_v1,banking77,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.25,1.0,k_1,1,1,,2.0,True,0.3684210526315789,0.0465587044534413,494,3080,0.7157894736842105,0.9153846153846154,0.8033755274261604,0.6269736842105262,0.9153846153846154,0.8657810391363023,0.8457625823700117,0.44671052631578945,0.08461538461538462,0.3730263157894737,0.6269736842105262,0.7131530556018123,0.7107787800274874,0.8033755274261604,0.7642857142857142,0.7454607795574764,38,77,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__banking77__kir_0.50__seed_13__k_1__lambda_0.25
lambda_leakage_audit_v1,protocol_v2_textoir_v1,banking77,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.5,1.0,k_1,1,1,,2.0,True,0.29554655870445345,0.0465587044534413,494,3080,0.7512520868113522,0.8653846153846154,0.8042895442359249,0.7059210526315789,0.8653846153846154,0.8670525472334684,0.8478235441640685,0.45460526315789473,0.1346153846153846,0.29407894736842105,0.7059210526315789,0.7433092601733089,0.7417045158558717,0.8042895442359249,0.7743506493506493,0.7956714079841629,38,77,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__banking77__kir_0.50__seed_13__k_1__lambda_0.50
lambda_leakage_audit_v1,protocol_v2_textoir_v1,banking77,protocol_v2_textoir_v1,0.5,13,frozen_minilm,mahalanobis_diag,mean_std,mean_std,1.0,0.75,1.0,k_1,1,1,,2.0,True,0.22672064777327935,0.0465587044534413,494,3080,0.7854430379746835,0.7955128205128205,0.7904458598726115,0.7769736842105264,0.7955128205128205,0.8678715418353576,0.8492554321988488,0.45789473684210524,0.20448717948717948,0.22302631578947368,0.7769736842105264,0.756619509879556,0.7557293427744756,0.7904458598726115,0.7688311688311689,0.8321652678828406,38,77,,,known_calibration_only_for_diagnostic_selection; main sweep does not select lambda,False,lambda_leakage_audit_v1__banking77__kir_0.50__seed_13__k_1__lambda_0.75
