sample_id_sha256,gold_is_oos,categories,k1_prediction,k2_prediction,k1_selected_intent,k2_selected_intent
ee9ed590d9aa39f8625f9204c0666bb73eaecbd58e729af482093394de9f4af1,1,k2_changed_center_or_intent,1,1,osx,qt
edf054e87a9283a9e6cf38e131d43e95ad2c4bc93b4825a304f4738040a67fa9,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
34ce6b4f62ec0f99ae821277c6f3672767bb23a40e2e6981d07212182f3814ec,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,sharepoint
023a3bee7a9a3f1faf420d43525ec1caa6e39fb58f435dd0b15fb1cfce15a36d,1,k2_changed_center_or_intent,1,1,sharepoint,osx
3a047be58a49141117f90648d510857e76efd90b20c705553272230f8c39dde7,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
2250789420b7fde38a63d8e1bf3715a230aa512195773a54356399ba642a9bb9,1,k2_changed_center_or_intent,1,1,sharepoint,scala
3aa4d8de70c856ccd74a30e5589d570e03e88f37b3ac741b395cae2b5d2fb906,1,k2_changed_center_or_intent,1,1,osx,qt
3948d1b05f56a290164005e224fc0c27fbd2588523a31869c4b4f192267d14e0,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
ad9418b6604d3aee6e0f85904952bd2fd363622049583553eecf6024b43209a5,1,k2_changed_center_or_intent,1,1,osx,osx
af6f49ce25f8a930327708d6493d35630c017000eef1ee0ecc8437d68ee5398a,1,k2_changed_center_or_intent,1,1,osx,osx
b57f2d57de7e57cbe0117ec165cd02aae3439d11286253f2d20e80e8dab0a4b1,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
6987a3cefa9883ab46f109a3ee8ab07b8e3f9528670dfc509ea0117c851497d0,1,k2_changed_center_or_intent,1,1,osx,scala
612fcd964d3732e93e50cce815464e04e8f6ee55130b043c5f3fb3a679928231,1,k2_changed_center_or_intent,1,1,excel,qt
d095ad2388c9a4b62c3490c42db921f836df8482e978a79589e1b090799d1e2e,1,k2_changed_center_or_intent,1,1,osx,qt
cdc39f63fdfd42cd26a38c37b4398931b9a466ba51cbbb8a9917214a38b28299,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
b49f0a9d8c9fba0ab2801f9484a600ddf62944b730f939b48cca9628db55bc46,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
96f5025370a8f65762399ba94816a77fc99f6b54b7c7b84b480b98a3a0f4f13b,1,k2_changed_center_or_intent,1,1,osx,osx
83a7d88e065a9e3d9b05d8ffb06fc5a29475988ded0b7fb58ffaa9d51dae5221,1,k2_changed_center_or_intent,1,1,sharepoint,qt
2ead08feb7350e28b0a084c1ab27f9bcba80cebf867b21895e96ac1dcfd84b41,1,k2_changed_center_or_intent,1,1,sharepoint,qt
c1afb2763b50835c628445edcfc7722b0fb9576da0af594ad651dcaabdec926f,1,k2_changed_center_or_intent,1,1,sharepoint,hibernate
04fe0cecf56ca1d21299714aa03c1482007e1c4f92b9d121dd56e1610cc168cf,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
00204861e6e077910d04191f9136006f5c335a404bd8db6c82ab601edc6919aa,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
74bbcaaa7f000e7696b79d5a68d10fde4eb72b8661887610207b9c281c6ea621,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,ajax
50dad98c145dab4b1947c0a85cb6e523d1a9c814288730671d07195c12923d49,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
d81db4915b3f74023064036dd3293310a181e93a6c7f2a5551c0298df51bb0c9,1,k2_changed_center_or_intent,1,1,sharepoint,scala
7988d895a1787aef13131a16672c0aeaa2bce3467035bdc7be738aa3b3cc8513,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
4cd990ac05619580c38ee440f89faaf56f629f47d714bd5ed440953e4c719b9f,1,k2_changed_center_or_intent,1,1,osx,scala
708c409f75de3351b0d16b88585efcdd94863369e91bc7dc2f235a41bc5b4ac9,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
192a6867d8f9ff0fd2eedd2b870e1bb7e6c35fed40f737239d9604fd7ed046f3,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,sharepoint,sharepoint
60dd3b64bb8a763cd4555c54e1cba50f66fac03975063dee004cf795d6cee7d6,1,k2_changed_center_or_intent,1,1,sharepoint,scala
663c399dda4f216cef70e0de1b25c276f16eef3b28cef43984b24520f775b676,1,k2_changed_center_or_intent,1,1,osx,osx
a3cd56d283695a394228db2c0c30312e807ccdc55769741fc1f13af34ac6db31,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,scala
e7d2ed807c137a00ab335ae606280108ebb244af3857d2caf6f0cb08c673b041,1,k2_changed_center_or_intent,1,1,osx,osx
3149f3d093bcdbd968db0b7efbcfe4b7336c40f9ec3f23df47a3fbbc4f30aab1,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
f8018b5f1700100bd781214e72746fa009972b9e42e666c3c42a6bc0c8003c7b,1,k2_changed_center_or_intent,1,1,osx,osx
7466f06f6a212420544f4e2e324fb4b501ca47150b2f3aa0ee731b694d15800e,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
2353f1254b919111ccb2f7fa3e73f822369c7118bf0153c4c0e0820f96e47151,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,hibernate,hibernate
e1ccc0ce54e9dfa1db0a100b67dc3ebe2c4ff7af802e96b6a5c99556de0f536e,1,k2_changed_center_or_intent,1,1,osx,ajax
ba2186a423ef8e553a3f4f40fdc03285df6a9668572391821fdf582d61e3f768,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,scala,scala
3acadcb1a2e6826a1889eead6d340a638745284beb85197757151edf99bc7742,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
52ca0ca291345fad717b7bd55d27aed5ea4c67552b84d60d4a095571bb4237f7,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
df67b60d2ffb8366602ef8d3c81538908bbff29e81cbe53934a78e12c02ffcbc,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,hibernate,hibernate
91c0c05a218ca8715c9ebf07eec9a6d0c0b239e077940785e85701748574dfec,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,scala
8946c758c97be3e5222f739322fbe8f0db63e899c12ddf6e652bbb22f3237c81,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
51548de427153a96ac061dacc08ac4a1468a5786c79a2b0dcbecf0c79acfc0ff,1,k2_changed_center_or_intent,1,1,scala,scala
e3e9da62a641f10512a42a668def0502954902d5917a3d0f48668c67fd82eb75,1,k2_changed_center_or_intent,1,1,osx,qt
5fff4def0907d40f0288c8c6fb8a94ea835ced1f3d235e170bae4c075a99f9a2,1,k2_changed_center_or_intent,1,1,osx,qt
cf3521fb117f60934cc13d3b3b907eafa104fb032cdd8727db1c38cf3a77bf4b,1,k2_changed_center_or_intent,1,1,sharepoint,qt
1dd207570d1781a31056484863a539a9a3c7eaf65c3c3cf0f7a2815372cfcb82,1,k2_changed_center_or_intent,1,1,osx,osx
dd2a5e8d0ec1094c6a64797e26b252d7fa1d03641541f9561a2cfde584c384dc,1,k2_changed_center_or_intent,1,1,osx,osx
171ff3a4e8462a35c61fdb6ba0ee415d1e7697d9504114f8d87f58edd5688157,1,k2_changed_center_or_intent,1,1,sharepoint,scala
44130ebbbe61cb5e1f5f953a142d9c241b7851ded7f8626397ce43106a6366c3,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
0b4511f80b2d0cdcdd830ce10a090d16a4d1d763d169895471286dff0cfd837f,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,scala,scala
2b48c46c6bf74d2ee08e68080496ff232fc223aa15a073120175d42d0c596575,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,scala
5afc4023570f9740c0a801462466f9e8603c188fe1331e33f70cb130d1e4e06a,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,hibernate
5054d9b1ac6479791789bf2a404e2d3f03edbe53b05e0b73957a6ab5151a4408,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,qt
a49cef9e80e2f92ce70a779523eb72b17b0cd33ddc30c2271d6838ace0eb8544,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
c6d9a96e7168e63654150c0f11f4cb5202999d588d86cb83f9a3b8e6afb4410a,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,sharepoint
ecfa11577656bd1d05c3d0c47178e9ecc55a5685b316757b5604de279a49ef56,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,qt
c1016e4feda8becfd01690704fae0a1abacb836da651d3c8b1c20d2826278adb,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,scala
13ec73fbdfed49afe93936f9f9e1ff8fcc36baf9fda257accd637476938ae6f9,1,k2_changed_center_or_intent,1,1,osx,osx
080b22730a099484cb22e2406b1c45acad69447d09d238e8351512816d49d9c4,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
0cbdc91ed2c6e59e41ee293cf5c8b5a97e5f7a2fcae7c1fd36b4ccdc73add6cc,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
3dda5c9a3cdab12278eec8583aca8029e1545e2b27d46da10a0eee5900e92b0c,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,scala
ffc5dbdb68aed980b06304b2ab3c3a70b96763ea5a13666bead77854f1d7389b,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
0d8003f03fc78323f9a86222b6dbcb107b4042da85e07ce6fb282f785280e5b7,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
4fa5620bb3de5fbdcf5c0bc36dc8d699eea74d4c2fd4e2a4881737c545324a9a,1,k2_changed_center_or_intent,1,1,osx,qt
1decb36d8062c20b0b791a86c3ab289eeb3aa9ec92ae15438becd42a7a5deb69,1,k2_changed_center_or_intent,1,1,sharepoint,scala
4d406fb87c0dafe1532977328ef60dade5146dc63c70a0377d8a0ab1e6ca92f7,1,unchanged_or_other,1,1,sharepoint,linq
f750ee778f5aaed3b1be85ebf1340b9ca9f0539e56d5db95a912134ea49027a4,1,k2_changed_center_or_intent,1,1,osx,qt
51cbbc8b1ce4215b27d047c3ccd2a73f11341e017b59b433c270565a9c6a2d31,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,oracle,hibernate
41c5496d91b478690eccef7a95e196fadf799b1684cea2a5fd1c56af9688bdac,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
4355b5ef4b0610ce121cb4b15de39aad392f275f3cc8bf4104b1fd26ef05ebfb,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
0eb2b0248ab9653f4f71acee4610e677964bba91b264032b7d7c15cb363c9240,1,k2_changed_center_or_intent,1,1,osx,scala
c002394f3b3677c8f950e354e55e37db04a4ccc53926f40ad0627bba75bdb2f3,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,ajax,ajax
5325bea1a8d7ec281c0802c8d04414a0e31060e15b76ff98ed26cc1360526ca0,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,scala,scala
a48db9a5703bed5f26afaf1c29dfad12b71435bdc8cfa36c84a5b1b8c17fa593,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
e23ba4a39d8ffe46a4e25b775b5a84441d64b69663df7322e3b6afbe9d8f3ca0,1,k2_changed_center_or_intent,1,1,sharepoint,scala
75032fbfca3d85e857b60a3b685b8105d2536e9b7b369c75962882a6b4b6d98f,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
03769eb71f5cd908f4a69f70293baeab6cf5afd1a9338d44934194e5db4dafcb,1,k2_changed_center_or_intent,1,1,osx,scala
71c5b199bc0775084266493385a5ee543bfc0622fc9d4373d319ba0e9b646a11,1,k2_changed_center_or_intent,1,1,sharepoint,hibernate
f842b7e83525308ce9f750767335cc90c6812780bb0c0e1f63e69fc5550248e8,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,ajax
287101cf1c84235fe4c69a0069f9002577361357354c9af29a952af46d882fa1,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
86d78ccae7ebeae3292bc26b8234d29fe61885374ae3e8b35077be382a405082,1,k2_changed_center_or_intent,1,1,osx,osx
be12e8ae07b77137da2047fe6ce8a95cee35770fd9b2a01299eb837ec15d6199,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,scala
61aca965a7a8d494d7e3e38c7636a41dd3447119b6a536d3efe35a2705f3153a,1,k2_changed_center_or_intent,1,1,sharepoint,qt
98ffbc058c77cb4e8ce7345b721e1d38b8c9ff6c8af13e100a66bad73530f7c7,1,k2_changed_center_or_intent,1,1,osx,osx
620256ce273d882dd8f1cdffade9e3fdb597b3127e080a711846a55eb16bb8f9,1,k2_changed_center_or_intent,1,1,osx,osx
7698321d2e5fa02d76ebd743da69601fda71501d604fce613f3e07d69316e5ff,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
51103b0584ee122eddda8a5f5c0549c29eed589747fc24b3ebd2b904996aae82,1,k2_changed_center_or_intent,1,1,sharepoint,qt
67e0c1c445cd42ac69fb4d552fe433fe3cafd0afab6d5b4e3e1494efa3edad20,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
d9685b4ac8187cd825b5ebfea888f4c4aa3190f9f65abe5fb693c4cc199b4e7f,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
fca5690b9749e463077dc26d42137d646f751557ae1689f8386e2b3a0cfe58c1,1,k2_changed_center_or_intent,1,1,sharepoint,scala
81956f0fcefee8099aa629c625e0ab9677ab6eea88a376a782ced5e6eba17466,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,oracle,hibernate
c668e3e5d07cd77468443985bbffda5e867fedc1f35256f1a58457d64b8dd5ba,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
da7a82a74ec61bcaead188438c028b6a6c43f1eec5f018ead3078ce56bdc2f2c,1,k2_changed_center_or_intent,1,1,osx,osx
89007c5cd6790684e278c7aefc0518e145fc8dd1d2274c09d9a45cf0495f4f09,1,k2_changed_center_or_intent,1,1,osx,osx
881f927338cca2e2bdfdc99f498bf34f8d145d2ccb2d10d2bc19a623868daac0,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,scala,scala
f62722033acc560a0a1e48531f60e6886e306a5349beae4e961cf6a84b0b42d7,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,hibernate,hibernate
a63500e417a152864561bad345b9b6d9901f0b15102710b912eda00d74e20de9,1,k2_changed_center_or_intent,1,1,osx,osx
f129abcae42ea2b7d9185521f544687137d123010d97afad80306f7b6deee24f,1,k2_changed_center_or_intent,1,1,hibernate,hibernate
143a6f339d2ca70a7eacfe3949ec2239fc9d45d0a644b10295a8eee60c35a132,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,scala
37a0b5aa89665d757615de3a5933f135f8424d09d6cdd4d9d57340490c964e87,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,sharepoint
97e509f840ac7720a91dad7fb2e7e7b134fd4addf45b964430720477046d2de2,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,apache,osx
4f46fbb968c43ed69727ca25db95df8526892b67171de5249827e3114ec79c39,1,k2_changed_center_or_intent,1,1,osx,osx
379f762c33443bb47156cfbc7e81d26adc7608cf96316ba9d8c8ad9f19666d54,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,ajax
bbbfd44904996256d29e9e5285caf990ab9093d0127b0fbff4bada239f7a00ce,1,k2_changed_center_or_intent,1,1,osx,osx
ce6ccdf907988de7c5e0e8aab460734ee071e442fe8b4ed7590394e392556e63,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
43e2b2b265765ff5b872a82a4a85f63b19b17d5ae55fc9188c3a75d14c4793fc,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,scala,scala
cc78b168a838cc67d838a54e067ad434e62efddcdcf51957bcb1de7a96149fba,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
8ee3c39920b79f58f5789ec9476d377907ad6274268706284dbdfa4a30450186,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,qt
4b2f2dfba8691dc89fe74439c0d9bbe9f3cdd78bb67b07597531993317074588,1,k2_changed_center_or_intent,1,1,osx,osx
eba16d6ce271a75b44e930bb8e8e9eef9769ee9fd2c7544a427b044b35920aee,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
086be86c54c89bf69d2a6a67e58abfd43739ed7ff46b9d324a787b7d6b7bec42,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,scala,scala
dcebcd05661b812bf8ac98ee21bffb328369a04098a9dd3e7fe4839f5f008822,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,sharepoint
04b6e1c0560f7f7f5ad3b233cc036ca85177ae1fc5d49eef4bae9c99e4c09e17,1,both_false_accept_oos,0,0,ajax,ajax
d52e97b40064493987fe875d2ada6bad67a2f50d0b1b14bdf36a44e4ac016db0,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,sharepoint
44de38b44288f483a974b67e91160092bce6d7beb6c26983562f438bac00f851,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,ajax
0557eaedb4f547e4e7d4a28e70d1c27c46b1d0eb035f6cd073f4b644684e268a,1,k2_changed_center_or_intent,1,1,osx,osx
09ac67b8c1e9c26096e416ce175930b4a35ac519cb759e2a8ed057c00a283976,1,k2_changed_center_or_intent,1,1,osx,osx
c095893f6da7a349a73e889dc3298a00e199e0fcad084dfe4268b91ad461d76a,1,k2_changed_center_or_intent,1,1,sharepoint,scala
b55ff416c1d5870bf0dcb4f0f8f91c51f8bbcb32b1cf46c20a1ba5442c44ea88,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
9cd01e52469e721ef50a89459b46ae845df165ae1594804693e776e0ec29377c,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,scala,scala
9e440c2d4ba47e93eb52a9736a66a2e95a82a20b9ad8f1670492d0880fc86b6c,1,k2_changed_center_or_intent,1,1,osx,qt
36312794b20ddc49c5bc819802880a87d97ad4fc6308aed2afa5bc97979d5309,1,k2_changed_center_or_intent,1,1,apache,qt
d89368ad647901c94cd8619d6ff8658d70f83502fdc6fedc95e2bddd90080c3b,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
e29ff2222a51cde5cb990c1e276930bd829dee1e0e6c5da86e31cb11fa781b96,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,hibernate
2ed397a44cecf1c2e5975d35743e86ab02281dcf619de97164a03f5a75ffa897,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
b7a9d718ba63acfcaca3dfb4cf14401d9b055ad5168b4e66b1ff2bccffcdf6a5,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
3414847c0f391e0e00ba4b27426bb1ae4bc4ef0bbcde13246bc6beb8b3c1f608,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
d54f3b3ce1bdbbf19e2bda4d4a9ec63955831eb228984567a8343156944476a5,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,sharepoint,sharepoint
9a0ab32be12127a601cca434a94cbd055b528bae9cd72a1c17b5184d5dfdac6d,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
163947a2e3baff27244318185a3b0e95180ae1789962c78e9fc7f6f07df5e19a,1,k2_changed_center_or_intent,1,1,sharepoint,qt
f5b1afbc94a9ac76d461ec27298f6a18493a617b1200217d3bbd5f3714c04d2d,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,ajax
9cb04596a002a7f35d823e165780e957115230eddb3372a617da339867896562,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
1d8926c6a0f7846ef667ae5377d8a9d3b7a20d520c1a7600d1ffceb18d7b73ef,1,k2_changed_center_or_intent,1,1,osx,qt
b4a57b8adf6052ffec3e6a5cd6516f74c623e7355219023e069e2aca598f6ab9,1,k2_changed_center_or_intent,1,1,sharepoint,qt
495e7cdcb9600c74d7c3e79170297d96265750e349bf42bffd78a55dfc4b95ad,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
250859f1d543ba5d2d0b6cb017ed77dc9128f3dbeb3269084cc2e867f905098f,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,scala
ba642eee92a0782f42aae859767653f7849ce2ccc094d6af6dd4e607adec2c21,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,sharepoint
61423683d9c44df707e291b4456138a56b6de068b371faf24c7b3698ecf56300,1,k2_changed_center_or_intent,1,1,osx,osx
066ee2de8179cfa6b62203ec37a38cea0bdaea6583935fd775971955033f1e45,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
13131ac236f68f085af6f18e152642499e436d0fe26e8fcb0b19b6fdeb033416,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
0c78edb835e07187fd466dc8705bb43895002ec191187007b6b5706fde5cce3a,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,qt
13b63ce9ff4a4fb23ff2e228f26fe0342f4de162ccf2ce789482aee75cd75248,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
d1174dfce36ab7af21c8972d11ecab17c4c883631521f876ee63398812461515,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
5ec514132ba0f67de6b1bfb1dc53b51ad8753d7849684592ff1025292d21876a,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
1dfd45aa09cd4cdba05fa730b050f3294fe24f4fc27f1719d3fe4fda3c60934c,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,osx,osx
e0dc5eb75569578e9827f4f5efb50c635d06e0b3200cfed06b9481366ff1f456,1,k2_changed_center_or_intent,1,1,osx,scala
8591957cbfb7d6d280979d10bb2515254d10a6049a6b008c378aacd4fe553dff,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
48aaafb50e8b2910e7c3b61391c0962f32793d3714fdacc6583e601f2d88b7e9,1,k2_changed_center_or_intent,1,1,osx,osx
b1b2ebbf7da0b574f449be0e93ea18ac193d867965188a862794c2472b757bbb,1,k2_changed_center_or_intent,1,1,sharepoint,scala
49c11aaa1592fda6ed58ca76543a668832d11ef5b4d8a9d314b0a12f655d10b0,1,k2_changed_center_or_intent,1,1,osx,qt
21a00a0492fed402a1e4e17ad1de65878198051bfd85022863e0409ba36d07a7,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
b23285e510ec678ddf353df1c04b220e451fc62444b7b09eb3ced35834dfa69f,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
fd5c4b9c7f4d787c693282910ff5c7c372fac52e03fefea79783e7972d8254cd,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,qt
bf765e566e84f589a29934f388fd3517250e1c53d2efe9c61097f39251b0104d,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
0300d705690e73b30b2091805d5c5381eed4140c2933fe71e4747b07a8f8a9fc,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,scala,scala
3958f2f154d9a0956ca4b2035f6c85d21afde96a111222cd369d77d58e9f4890,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
98bf7b140ac6476ebb633430e811ed9f11a8032192545d65ff1619822e7b73be,1,k2_changed_center_or_intent,1,1,osx,osx
3e15a2d3895667887f7b114b376996bbd7041e90612f9a7e31527a7b0febe813,1,k2_changed_center_or_intent,1,1,osx,qt
2aea88b569dff263aa8c40af1b22352dba8da152d146e483cb970bf3670b01e0,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
2b72008663871c6310049e0e620a67c1f6e4c352077e2958250c665c05b9acca,1,k2_changed_center_or_intent,1,1,apache,osx
64e35617ca187792d2edd9cc55e64be0d937a5298e7866354316ba89cee5c192,1,k2_changed_center_or_intent,1,1,sharepoint,scala
f2485df2a83f3fa30a64a5243df94ef5f89e7f8ea4bfd783cf0be92a87d61d6b,1,k2_changed_center_or_intent,1,1,sharepoint,hibernate
cddc0a4dde91df23706dd83651c93d12b8373812590d59d1e24adfee2123ab79,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,ajax,ajax
a4ec9832818cb273e7fa2584c03ec2a14fa31d0c4ca7cfe21bf835059ab1ec37,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,ajax
1cfa3e447454a9c42d73e8280f8125b3fd030b47e32949f138be4f7aeb3e9f92,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
2f63cb44949a1b9080c603e55963c4d91e7d85c8c80eaf99df3e27e5034bd80a,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,sharepoint,sharepoint
defc3750704b923d392276630106db80548e52f7b452c75ddf367ab49a1186ec,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
011025ef1aa9aa6eaf5df6474123c7e130f698cc667da4f0d1716b3599442f20,1,k2_changed_center_or_intent,1,1,sharepoint,ajax
751386e42c65c88b3c93c8f6783b99b98fd23aa2d28b07a39dbc379bba49b6ff,1,both_false_accept_oos|k2_changed_center_or_intent,0,0,hibernate,hibernate
b4dc0ecc065c58296165fd413f1a97ce8b6ebbb7238589d4f193ea62eb67b726,1,k2_changed_center_or_intent,1,1,sharepoint,sharepoint
58eee69735c822e8b90300e32743de52982c419686185931c7e4cb044470b328,1,k2_changed_center_or_intent,1,1,sharepoint,scala
c0cc9dfd42faf3274d45551e8dbd9073da6057473057d57a4105a93f1c145386,1,k1_correct_reject_k2_wrong_accept_oos|k2_changed_center_or_intent,1,0,osx,osx
